business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,data_quality
88303,Kushi Tsuru,1737 Post St 380,San Francisco,CA,94115,,,,14155939902,88303_20180511,05/11/2018 12:00:00 AM,73.0,Reinspection/Followup,88303_20180426_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
88306,Poki Hub,1130 Ocean Ave,San Francisco,CA,,,,,14155826078,88306_20180305,03/05/2018 12:00:00 AM,96.0,Routine - Unscheduled,88306_20180305_103156,Permit license or inspection report not posted,Low Risk,low
88324,Batter Bakery,3251 20th Ave,San Francisco,CA,94132,,,,14155895408,88324_20161009,10/09/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
88326,Live Oak School,1555 Mariposa St,San Francisco,CA,94107,,,,14155564723,88326_20180227,02/27/2018 12:00:00 AM,92.0,Routine - Unscheduled,88326_20180227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88339,Old Mandarin Islamic Restaurant,3132 Vicente St,San Francisco,CA,94116,,,,14155563481,88339_20161007,10/07/2016 12:00:00 AM,,New Construction,,,,low
88340,Joyful Kitchen,1919 Ocean Ave,San Francisco,CA,94127,,,,14155331919,88340_20160811,08/11/2016 12:00:00 AM,84.0,Routine - Unscheduled,88340_20160811_103139,Improper food storage,Low Risk,low
88342,Noname Sushi,2175 Market St,San Francisco,CA,94114,,,,14155638884,88342_20171213,12/13/2017 12:00:00 AM,96.0,Routine - Unscheduled,88342_20171213_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
88347,Marufuku Ramen,1581 Webster St 235,San Francisco,CA,94115,,,,14155367873,88347_20170329,03/29/2017 12:00:00 AM,91.0,Routine - Unscheduled,88347_20170329_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,low
88349,Manitas Cafe & Deli,2078 Hayes St,San Francisco,CA,,,,,14155216482,88349_20180821,08/21/2018 12:00:00 AM,80.0,Routine - Unscheduled,88349_20180821_103109,Unclean or unsanitary food contact surfaces,High Risk,low
88380,"SusieCakes Holdings, Inc.",2109 Chestnut St,San Francisco,CA,94123,,,,,88380_20160908,09/08/2016 12:00:00 AM,100.0,New Ownership,88380_20170927_103156,Permit license or inspection report not posted,Low Risk,low
88381,Old Devil Moon,3472 Mission St,San Francisco,CA,94107,47.040442,-122.953123,,0,88381_20160719,07/19/2016 12:00:00 AM,100.0,Non-inspection site visit,88381_20171027_103139,Improper food storage,Low Risk,low
88382,Macha Cafe,1355 Sutter St,San Francisco,CA,94109,,,,14155335504,88382_20180808,08/08/2018 12:00:00 AM,96.0,Routine - Unscheduled,88382_20180808_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88388,Garajito,257 3rd St,San Francisco,CA,94103,,,,14155759741,88388_20160913,09/13/2016 12:00:00 AM,87.0,New Ownership,88388_20180611_103129,Insufficient hot water or running water,Moderate Risk,low
884,,919 Kearny St,San Francisco,CA,94133,37.796463,-122.405224,"(37.796463, -122.405224)",,884_20171213,12/13/2017 12:00:00 AM,86.0,Reinspection/Followup,884_20160309_103120,Moderate risk food holding temperature,Moderate Risk,low
88404,The Nature Stop,1336 Grant Ave,San Francisco,CA,94133,,,,,88404_20161222,12/22/2016 12:00:00 AM,100.0,Routine - Unscheduled,88404_20180131_103139,Improper food storage,Low Risk,low
88428,Bon Nene,2850 21st St,San Francisco,CA,94110,,,,14155879332,88428_20160726,07/26/2016 12:00:00 AM,90.0,New Ownership,88428_20170623_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88429,Rabbit Hole Cafe,160 14th St.,San Francisco,CA,94103,,,,,88429_20170703,07/03/2017 12:00:00 AM,,New Ownership,88429_20180418_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
88432,Buena Fe,901 16th St,San Francisco,CA,94107,,,,14155949846,88432_20180305,03/05/2018 12:00:00 AM,,Structural Inspection,,,,low
88433,The Elite Cafe,2049 Fillmore St,San Francisco,CA,94115,33.768929,-84.33302,,9838427011,88433_20161118,11/18/2016 12:00:00 AM,96.0,Routine - Unscheduled,88433_20161118_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
88443,Lemonade,16 West Portal Ave,San Francisco,CA,94127,,,,14153374199,88443_20180926,09/26/2018 12:00:00 AM,89.0,Routine - Unscheduled,88443_20180926_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
88445,Fiery,1626 Taraval Street,San Francisco,CA,94116,,,,14155684578,88445_20160719,07/19/2016 12:00:00 AM,,New Ownership,,,,low
88459,Philz Coffee,1110 Ocean Ave,San Francisco,CA,94112,,,,14155835933,88459_20161103,11/03/2016 12:00:00 AM,86.0,New Construction,88459_20180705_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88461,Aatame LLC dba Wetzel's Pretzel,3251 20th Ave,San Francisco,CA,94132,,,,14155507742,88461_20171011,10/11/2017 12:00:00 AM,96.0,Routine - Unscheduled,88461_20171011_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
8847,Village Market,1 Ferry Building #29,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8847_20161202,12/02/2016 12:00:00 AM,83.0,Reinspection/Followup,8847_20161128_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
88470,Limoncello,1400 Sutter St.,San Francisco,CA,94109,,,,,88470_20161208,12/08/2016 12:00:00 AM,96.0,Routine - Unscheduled,88470_20161208_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88475,E & O Kitchen and Bar,314 Sutter St,San Francisco,CA,94108,,,,14155690303,88475_20180321,03/21/2018 12:00:00 AM,83.0,Complaint,88475_20180420_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88480,Mozzeria (#2),Off the Grid,San Francisco,CA,,,,,14155264610,88480_20160721,07/21/2016 12:00:00 AM,100.0,New Construction,88480_20181113_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88488,Dim Sum Kitchen Inc,2520 San Bruno Ave,San Francisco,CA,94134,,,,,88488_20161116,11/16/2016 12:00:00 AM,74.0,Reinspection/Followup,88488_20161028_103120,Moderate risk food holding temperature,Moderate Risk,low
88489,The Huge Hotdog Concession,1300 Polk St,San Francisco,CA,94109,,,,14150916067,88489_20160916,09/16/2016 12:00:00 AM,,New Construction,,,,low
88498,McDonald's,441 Sutter St,San Francisco,CA,94108,,,,,88498_20180507,05/07/2018 12:00:00 AM,98.0,Routine - Unscheduled,88498_20180507_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
88499,McDonald's,235 Front St,San Francisco,CA,,,,,,88499_20160902,09/02/2016 12:00:00 AM,96.0,New Ownership,88499_20180503_103142,Unclean nonfood contact surfaces,Low Risk,low
88500,Split Bread,2300 Polk St,San Francisco,CA,94109,,,,,88500_20160816,08/16/2016 12:00:00 AM,96.0,New Construction,88500_20170303_103133,Foods not protected from contamination,Moderate Risk,low
88505,McDonald's,5411 3rd St,San Francisco,CA,94124,,,,,88505_20161004,10/04/2016 12:00:00 AM,100.0,Routine - Unscheduled,88505_20180705_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
88508,McDonald's,5454 Mission St,San Francisco,CA,94112,,,,,88508_20180305,03/05/2018 12:00:00 AM,94.0,Routine - Unscheduled,88508_20180305_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
88524,McDonald's,255 Winston St,San Francisco,CA,,,,,14155253309,88524_20180620,06/20/2018 12:00:00 AM,98.0,Routine - Unscheduled,88524_20180620_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,low
88525,McDonald's,2805 Mission St,San Francisco,CA,94110,,,,14155253309,88525_20180227,02/27/2018 12:00:00 AM,96.0,Routine - Unscheduled,88525_20180227_103161,Low risk vermin infestation,Low Risk,low
88539,Tacorea,809 Bush St,San Francisco,CA,94108,,,,,88539_20180126,01/26/2018 12:00:00 AM,100.0,Routine - Unscheduled,88539_20161215_103159,Worker safety hazards,Low Risk,low
88554,Express Liquor and Pupuseria,4715 Geary Blvd,San Francisco,CA,94118,,,,14155663534,88554_20180523,05/23/2018 12:00:00 AM,88.0,Reinspection/Followup,88554_20170213_103133,Foods not protected from contamination,Moderate Risk,low
88555,Betty Lou's Seafood & Grill,318 Columbus St,San Francisco,CA,94133,,,,,88555_20161118,11/18/2016 12:00:00 AM,94.0,New Ownership,88555_20161227_103139,Improper food storage,Low Risk,low
88556,Thrive Juicery,101 Spear St,San Francisco,CA,94105,,,,,88556_20180305,03/05/2018 12:00:00 AM,92.0,Routine - Unscheduled,88556_20161111_103148,No thermometers or uncalibrated thermometers,Low Risk,low
88568,Subway Sanwiches 67223,350 Bay St Unit 1,San Francisco,CA,94133,,,,,88568_20171114,11/14/2017 12:00:00 AM,94.0,New Construction,88568_20181105_103120,Moderate risk food holding temperature,Moderate Risk,low
88574,Teaspoon,2125 Polk St,San Francisco,CA,94109,,,,,88574_20171214,12/14/2017 12:00:00 AM,96.0,Routine - Unscheduled,88574_20171214_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88577,Tai Chi Jiangbing,1325 9th Ave,San Francisco,CA,94122,,,,14155219385,88577_20160804,08/04/2016 12:00:00 AM,91.0,New Ownership,88577_20180210_103139,Improper food storage,Low Risk,low
886,,1 Maritime Plaza,San Francisco,CA,94111,37.795227,-122.39914,"(37.795227, -122.39914)",,886_20161228,12/28/2016 12:00:00 AM,96.0,Routine - Unscheduled,886_20161228_103157,Food safety certificate or food handler card not available,Low Risk,low
88620,Nami,1830 Irving St,San Francisco,CA,94122,,,,14155561920,88620_20160809,08/09/2016 12:00:00 AM,,New Ownership,,,,low
88653,The Deli King,1143 Taraval St,San Francisco,CA,,,,,14155665464,88653_20180605,06/05/2018 12:00:00 AM,96.0,Routine - Unscheduled,88653_20180605_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
88675,Flywheel Coffee Roasters,672 Stanyan St,San Francisco,CA,94117,,,,14155684023,88675_20180529,05/29/2018 12:00:00 AM,96.0,Routine - Unscheduled,88675_20180529_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88676,Terra Cotta Warrior,2555 Judah St,San Francisco,CA,94122,,,,14155683288,88676_20160816,08/16/2016 12:00:00 AM,86.0,New Ownership,88676_20161102_103103,High risk food holding temperature,High Risk,low
88684,Guckenheimer Services LLC,345 Spear St 7th Floor,San Francisco,CA,94105,,,,,88684_20170926,09/26/2017 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
88687,Truffle Design,2948 Folsom St,San Francisco,CA,94110,,,,8661638000,88687_20160808,08/08/2016 12:00:00 AM,,New Ownership,,,,low
88688,Akira Japanese Restaurant,1634 Bush St,San Francisco,CA,94109,,,,,88688_20180724,07/24/2018 12:00:00 AM,90.0,Routine - Unscheduled,88688_20180724_103120,Moderate risk food holding temperature,Moderate Risk,low
88690,The Laundry,3359 26th St,San Francisco,CA,94110,,,,14155987746,88690_20171005,10/05/2017 12:00:00 AM,94.0,Reinspection/Followup,88690_20180504_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88701,Alma Restaurant,3017 Mission St,San Francisco,CA,94110,,,,14155274758,88701_20171013,10/13/2017 12:00:00 AM,,New Construction,,,,low
88702,Dancing Bull,4217 Geary Blvd,San Francisco,CA,94118,,,,14155357108,88702_20180518,05/18/2018 12:00:00 AM,86.0,Complaint Reinspection/Followup,88702_20180926_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
88705,Loma Linda Taco Truck,2509 Bayshore Blvd,San Francisco,CA,94134,,,,,88705_20160912,09/12/2016 12:00:00 AM,,New Construction,88705_20170125_103156,Permit license or inspection report not posted,Low Risk,low
88708,The Organic Coup,224 Kearny St,San Francisco,CA,94108,,,,,88708_20161019,10/19/2016 12:00:00 AM,100.0,New Construction,,,,low
88711,Oza OZa,1700 Post St K,San Francisco,CA,94115,,,,14155305906,88711_20160906,09/06/2016 12:00:00 AM,96.0,New Ownership,88711_20170405_103132,Improper thawing methods,Moderate Risk,low
88712,Illy Caffe SF 200 Montgomery,220 Montgomery St Suite 144 & 148,San Francisco,CA,94104,,,,,88712_20180222,02/22/2018 12:00:00 AM,92.0,Routine - Unscheduled,88712_20180222_103148,No thermometers or uncalibrated thermometers,Low Risk,low
88718,Rambler,545 Post St,San Francisco,CA,94102,,,,,88718_20161214,12/14/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
88721,Cholo Soy,2301 Mission St,San Francisco,CA,94110,,,,14155414316,88721_20180108,01/08/2018 12:00:00 AM,92.0,Routine - Unscheduled,88721_20180108_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88722,Armenian Cultural Center,825 Brotherhood Way,San Francisco,CA,94132,,,,14155588686,88722_20170324,03/24/2017 12:00:00 AM,94.0,Routine - Unscheduled,88722_20170324_103139,Improper food storage,Low Risk,low
88723,Chipotle Mexican Grill #2828,"400 Howard St, Suite 110",San Francisco,CA,94105,,,,,88723_20161018,10/18/2016 12:00:00 AM,84.0,New Ownership,88723_20180129_103161,Low risk vermin infestation,Low Risk,low
88741,499 Taproot,409 Illinois St.,San Francisco,CA,94158,,,,,88741_20170119,01/19/2017 12:00:00 AM,92.0,New Construction,88741_20170517_103120,Moderate risk food holding temperature,Moderate Risk,low
88756,Sweet Basil Thai Cuisine,3221 Mission St,San Francisco,CA,94110,,,,,88756_20180522,05/22/2018 12:00:00 AM,84.0,Routine - Unscheduled,88756_20180522_103142,Unclean nonfood contact surfaces,Low Risk,low
88759,Katani Pizza,2077 Hayes St,San Francisco,CA,94117,,,,14155855374,88759_20160822,08/22/2016 12:00:00 AM,98.0,New Ownership,88759_20180821_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
88760,Coin-Op Game Room,508 04th St,San Francisco,CA,94107,,,,,88760_20171218,12/18/2017 12:00:00 AM,92.0,Routine - Unscheduled,88760_20171218_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88764,Anar Restaurant Persian Cuisine LLC,937 Harrison St,San Francisco,CA,94107,,,,,88764_20180314,03/14/2018 12:00:00 AM,91.0,Routine - Unscheduled,88764_20180314_103109,Unclean or unsanitary food contact surfaces,High Risk,low
88774,The Cartwright Hotel - Union Square,524 Sutter St,San Francisco,CA,94102,,,,na,88774_20161222,09/07/2016 12:00:00 AM,100.0,New Ownership,,,,low
88780,Commissary: Sabella and LaTorre Seafoods,Pier 45  Shed B,San Francisco,CA,94133,,,,,88780_20161202,12/02/2016 12:00:00 AM,92.0,Reinspection/Followup,88780_20171218_103150,Improper or defective plumbing,Low Risk,low
88792,Starbucks Coffee #47471,3801 03rd St,San Francisco,CA,94124,,,,,88792_20160901,09/01/2016 12:00:00 AM,96.0,Routine - Unscheduled,88792_20160901_103118,Employee eating or smoking,Moderate Risk,low
88799,Village House,3398 Balboa St A,San Francisco,CA,94121,,,,14155526655,88799_20160831,08/31/2016 12:00:00 AM,85.0,Reinspection/Followup,88799_20180702_103145,Improper storage of equipment utensils or linens,Low Risk,low
88802,Crepe Madame Corporation,160 14th St,San Francisco,CA,94107,,,,,88802_20180424,04/24/2018 12:00:00 AM,,New Ownership,,,,low
8882,Imperial Tea Court,1 Ferry Building #27,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8882_20160805,08/05/2016 12:00:00 AM,100.0,Reinspection/Followup,8882_20160324_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
88821,Caffe Macaroni,59 Columbus Ave,San Francisco,CA,94111,,,,,88821_20160829,08/29/2016 12:00:00 AM,94.0,Reinspection/Followup,88821_20170414_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
88829,Namaskar Foods Authentic Nepalese and Indian Cusine,3251 20th Ave,San Francisco,CA,94132,,,,14155703214,88829_20161009,10/09/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
88831,Visitation Valley Community Center,66 Raymond Ave,San Francisco,CA,94134,,,,,88831_20161223,12/23/2016 12:00:00 AM,86.0,Routine - Unscheduled,88831_20161223_103102,Unclean hands or improper use of gloves,High Risk,low
88840,Poke Shack,Approved Private Locations,San Francisco,CA,94103,,,,,88840_20160823,08/23/2016 12:00:00 AM,92.0,New Ownership,88840_20161013_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
88862,Piece of Heaven,1380 Sutter St,San Francisco,CA,94109,,,,,88862_20180319,03/19/2018 12:00:00 AM,94.0,Routine - Unscheduled,88862_20180319_103139,Improper food storage,Low Risk,low
88872,Jamba Juice,500 Parnassus Ave,San Francisco,CA,94102,,,,14150864823,88872_20180913,09/13/2018 12:00:00 AM,100.0,Routine - Unscheduled,88872_20171109_103161,Low risk vermin infestation,Low Risk,low
88873,Jamba Juice,3251 20th Ave,San Francisco,CA,94132,,,,14150864823,88873_20180108,01/08/2018 12:00:00 AM,94.0,Routine - Unscheduled,88873_20180108_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88878,Jamba Juice,170 O'Farrell St,San Francisco,CA,94102,,,,14155415924,88878_20160819,08/19/2016 12:00:00 AM,94.0,Routine - Unscheduled,88878_20160819_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
88883,Jane the Bakery,1875 Geary Blvd,San Francisco,CA,94115,,,,,88883_20180628,06/28/2018 12:00:00 AM,78.0,Routine - Unscheduled,88883_20180628_103133,Foods not protected from contamination,Moderate Risk,low
88899,Great Steak and Potato,3251 20th Ave 250,San Francisco,CA,94132,,,,14154527265,88899_20171011,10/11/2017 12:00:00 AM,90.0,Routine - Unscheduled,88899_20171011_103157,Food safety certificate or food handler card not available,Low Risk,low
88910,Illy Caffe SF_ 90 N Montgomery,90 New Montgomery St.,San Francisco,CA,94105,,,,,88910_20180124,01/24/2018 12:00:00 AM,96.0,Routine - Unscheduled,88910_20180124_103139,Improper food storage,Low Risk,low
88942,Les Croissants,2 California St,San Francisco,CA,94111,,,,14155988855,88942_20170216,02/16/2017 12:00:00 AM,82.0,New Ownership,88942_20170216_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
88954,Bistro Coffee & Oyster Bar,452 Balboa St,San Francisco,CA,94118,,,,14155847285,88954_20180820,08/20/2018 12:00:00 AM,91.0,Routine - Unscheduled,88954_20180820_103162,Other low risk violation,Low Risk,low
88955,Nomica,2223 Market St,San Francisco,CA,94114,,,,14156957025,88955_20160825,08/25/2016 12:00:00 AM,,New Ownership,,,,low
88975,Torraku Ramen (#2),601 Mission Bay Blvd North,San Francisco,CA,94158,,,,14155934357,88975_20160830,08/30/2016 12:00:00 AM,83.0,New Ownership,88975_20180628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
88983,Fueling Station,2436 Polk St,San Francisco,CA,94109,,,,+82-2-7295598,88983_20161109,11/09/2016 12:00:00 AM,96.0,New Ownership,88983_20170303_103120,Moderate risk food holding temperature,Moderate Risk,low
88996,Cream & Coffee,Approved Private Locations,San Francisco,CA,,,,,14155716147,88996_20160930,09/30/2016 12:00:00 AM,,New Construction,,,,low
89006,Onsen Holistic Spa and Tea Room,466 Eddy St,San Francisco,CA,94109,,,,,89006_20160907,09/07/2016 12:00:00 AM,,New Construction,,,,low
89025,Keeva Indian Kitchen,908 Clement St,San Francisco,CA,94118,,,,14155744010,89025_20171003,10/03/2017 12:00:00 AM,90.0,Routine - Unscheduled,89025_20171003_103120,Moderate risk food holding temperature,Moderate Risk,low
89027,Boba Guys,1002 16th St.,San Francisco,CA,94107,,,,,89027_20170426,04/26/2017 12:00:00 AM,90.0,Routine - Unscheduled,89027_20170426_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
89059,Nande-Ya,1737 Post St 375,San Francisco,CA,94115,,,,14153685768,89059_20160919,09/19/2016 12:00:00 AM,72.0,New Ownership,89059_20170227_103133,Foods not protected from contamination,Moderate Risk,low
89069,Yangtze Meat & Fish Market,4599 Mission St,San Francisco,CA,94112,,,,,89069_20171128,11/28/2017 12:00:00 AM,92.0,Routine - Unscheduled,89069_20171128_103133,Foods not protected from contamination,Moderate Risk,low
89070,Lafayette Coffee Shop,611 Larkin St,San Francisco,CA,94109,,,,14155444884,89070_20160831,08/31/2016 12:00:00 AM,67.0,Non-inspection site visit,89070_20180108_103103,High risk food holding temperature,High Risk,low
89071,Street Taco,83 9th St.,San Francisco,CA,94103,,,,,89071_20180418,04/18/2018 12:00:00 AM,86.0,Routine - Unscheduled,89071_20180418_103157,Food safety certificate or food handler card not available,Low Risk,low
89072,Epicurean@SHCP,1055 Ellis St.,San Francisco,CA,94109,,,,,89072_20171213,12/13/2017 12:00:00 AM,91.0,Reinspection/Followup,89072_20171201_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89076,Sasaki,2400 Harrison St,San Francisco,CA,94110,,,,,89076_20181004,10/04/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89080,Stanza Coffee,3126 16 St,San Francisco,CA,94102,,,,14155625523,89080_20171208,12/08/2017 12:00:00 AM,89.0,Reinspection/Followup,89080_20180605_103131,Moderate risk vermin infestation,Moderate Risk,low
89083,El Meson de Violeta,2948 Folsom St,San Francisco,CA,94110,,,,,89083_20160914,09/14/2016 12:00:00 AM,,New Ownership,,,,low
89086,Allegro Romano,1701 Jones St,San Francisco,CA,94109,,,,,89086_20180803,08/03/2018 12:00:00 AM,92.0,Complaint,89086_20180803_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
891,,854 Washington St,San Francisco,CA,94108,37.795078,-122.407433,"(37.795078, -122.407433)",,891_20161024,10/24/2016 12:00:00 AM,92.0,Routine - Unscheduled,891_20161024_103120,Moderate risk food holding temperature,Moderate Risk,low
89104,"Tokyo Katana-Ya, LLC",422 Geary St,San Francisco,CA,94102,32.865135,-96.960148,(40.537846,0,89104_20171211,12/11/2017 12:00:00 AM,78.0,Reinspection/Followup,89104_20171205_103139,Improper food storage,Low Risk,medium
89111,Cochinita,709 O'Farrell St,San Francisco,CA,94109,,,,,89111_20161019,10/19/2016 12:00:00 AM,90.0,Routine - Unscheduled,89111_20161019_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
89114,Chaat Corner - Powell St.,138 Cyril Magnin St,San Francisco,CA,94102,,,,,89114_20180511,05/11/2018 12:00:00 AM,86.0,Reinspection/Followup,89114_20170404_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89115,Eden Silk Road Cuisine,572 O'Farrell St,San Francisco,CA,94102,,,,,89115_20180525,05/25/2018 12:00:00 AM,88.0,Reinspection/Followup,89115_20180509_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89127,J & E Restaurant,2537 24th St.,San Francisco,CA,94110,,,,,89127_20161021,10/21/2016 12:00:00 AM,82.0,Reinspection/Followup,89127_20170810_103103,High risk food holding temperature,High Risk,low
89128,The Bird,115 New Montgomery St,San Francisco,CA,94105,,,,,89128_20170320,03/20/2017 12:00:00 AM,90.0,Routine - Unscheduled,89128_20170320_103120,Moderate risk food holding temperature,Moderate Risk,low
89130,Tasty Pot,815 Clement St,San Francisco,CA,94118,,,,,89130_20180604,06/04/2018 12:00:00 AM,90.0,Routine - Unscheduled,89130_20180604_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
89133,The Epicurian Trader,1909 A Union St,San Francisco,CA,94123,,,,,89133_20171121,11/21/2017 12:00:00 AM,96.0,Routine - Unscheduled,89133_20171121_103120,Moderate risk food holding temperature,Moderate Risk,low
89138,Crostini and Java,899 Hyde St,San Francisco,CA,94109,,,,,89138_20180606,06/06/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89140,Woods Outbound,4045 Judah St,San Francisco,CA,94122,,,,14155819212,89140_20170202,02/02/2017 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89141,Cha Cha Cha on Mission,2327 Mission St,San Francisco,CA,94110,,,,14155522284,89141_20180306,03/06/2018 12:00:00 AM,60.0,New Ownership - Followup,89141_20180626_103142,Unclean nonfood contact surfaces,Low Risk,low
89143,Sno-Crave Tea House,1181 Ocean Ave,San Francisco,CA,94112,,,,14158892323,89143_20161220,12/20/2016 12:00:00 AM,92.0,New Construction,89143_20180919_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89167,Monterey Pizza and Asian Zap,599 Monterey Blvd,San Francisco,CA,94127,,,,14158225595,89167_20170215,02/15/2017 12:00:00 AM,91.0,Reinspection/Followup,89167_20171025_103102,Unclean hands or improper use of gloves,High Risk,low
89188,Genji Sushi CAS,2001 Market St,San Francisco,CA,94114,,,,14155525782,89188_20170228,02/28/2017 12:00:00 AM,96.0,New Ownership,89188_20170228_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
89191,"Culinary Eye, Inc",1501 Cortland Ave,San Francisco,CA,94110,,,,,89191_20170320,03/20/2017 12:00:00 AM,96.0,Non-inspection site visit,89191_20170907_103127,Noncompliance with HAACP plan or variance,Moderate Risk,low
89193,Wine Jar,1870 Fillmore St,San Francisco,CA,94115,,,,,89193_20180802,08/02/2018 12:00:00 AM,87.0,Routine - Unscheduled,89193_20180802_103131,Moderate risk vermin infestation,Moderate Risk,low
89194,Contraband,260 5th St.,San Francisco,CA,94107,,,,,89194_20171214,12/14/2017 12:00:00 AM,98.0,Routine - Unscheduled,89194_20171214_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
89195,Oasis Catering,230 4th St Suite 220,San Francisco,CA,94107,,,,,89195_20161019,10/19/2016 12:00:00 AM,,New Ownership,,,,low
89196,"Fancy Wheatfield Bakery, Inc",2684 San Bruno Ave,San Francisco,CA,94134,,,,,89196_20180320,03/20/2018 12:00:00 AM,92.0,Routine - Unscheduled,89196_20180320_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
892,,100 Bush St #101,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",7649987380,892_20160520,05/20/2016 12:00:00 AM,77.0,Reinspection/Followup,892_20160519_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
89213,Guerra's to Go,345 Taraval St,San Francisco,CA,94116,,,,,89213_20180227,02/27/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
89216,"Rooster and Rice Too, LLC",303 2nd St Plaza,San Francisco,CA,94107,,,,,89216_20161121,11/21/2016 12:00:00 AM,94.0,New Ownership,89216_20180827_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,low
89222,Ugly Juice LLC,110 Hunter's Point Shipyard,San Francisco,CA,94124,,,,,89222_20161019,10/19/2016 12:00:00 AM,,New Ownership,,,,low
89276,"Fresca Gardens, Inc","135 4th St,  FC-6",San Francisco,CA,94103,,,,14155223531,89276_20180927,09/27/2018 12:00:00 AM,82.0,Reinspection/Followup,89276_20170505_103109,Unclean or unsanitary food contact surfaces,High Risk,low
89282,Taqueria Angelica's,"Mission St, betw 10th & 11th St",San Francisco,CA,,,,,14150833695,89282_20161012,10/12/2016 12:00:00 AM,,New Ownership,,,,low
89292,Wooden,862 Cole St,San Francisco,CA,94117,,,,14150901618,89292_20170801,08/01/2017 12:00:00 AM,100.0,New Construction,,,,low
89296,Wetzel's Pretzels (cart),3251 20th Ave 102,San Francisco,CA,94132,,,,14158505465,89296_20160930,09/30/2016 12:00:00 AM,92.0,New Ownership,89296_20171011_103154,Unclean or degraded floors walls or ceilings,Low Risk,low
89305,Golden Coast Restaurant,1540 Ocean St,San Francisco,CA,94112,,,,14155608877,89305_20170927,09/27/2017 12:00:00 AM,69.0,Routine - Unscheduled,89305_20170927_103102,Unclean hands or improper use of gloves,High Risk,low
